state,city,zip,living_space,construct_year,rent,negative_sample
Niedersachsen,Goettingen,37078,60.67,1930,893.75,0
Bayern,Nuernberg,90477,22.91,1953,326.35,0
Baden-Wuerttemberg,Karlsruhe,76167,90.44,1979,1119.29,0
Hessen,Kassel,34332,115.35,1930,1257.03,0
Niedersachsen,Oldenburg,26127,51.44,1936,745.0,0
Nordrhein-Westfalen,Moenchengladbach,41207,93.51,1932,962.75,0
Niedersachsen,Hannover,30440,182.7,1918,1817.0,0
Hessen,Offenbach am Main,63065,97.69,1944,1529.69,0
Baden-Wuerttemberg,Karlsruhe,76144,140.27,1955,1298.69,0
Hessen,Marburg,35083,178.49,1913,1846.33,0
Niedersachsen,Hildesheim,31137,88.9,1945,1000.29,0
Bayern,Fuerth,90766,159.78,2015,2498.89,0
Niedersachsen,Hannover,30463,109.92,1918,1433.21,0
Baden-Wuerttemberg,Reutlingen,72768,41.87,1989,507.09,0
Hessen,Darmstadt,64292,161.36,1932,1936.66,0
Hessen,Fulda,36038,36.41,1956,442.83,0
Bayern,Rosenheim,83024,95.93,1945,1228.17,0
Niedersachsen,Goettingen,37080,135.55,1955,1226.61,0
Hessen,Giessen,35397,193.85,1916,1770.12,0
Bayern,Schweinfurt,97422,28.48,2040,693.29,0
Baden-Wuerttemberg,Esslingen am Neckar,73732,99.05,1969,1144.03,0
Bayern,Regensburg,93059,121.35,2000,1717.42,0
Bayern,Memmingen,87700,115.28,2037,2453.27,0
Niedersachsen,Osnabrueck,49074,145.86,1915,1477.69,0
Hessen,Darmstadt,64289,65.88,1939,1057.98,0
Hessen,Ruesselsheim am Main,65428,75.51,1950,864.63,0
Bayern,Ingolstadt,85054,152.05,2007,2332.12,0
Nordrhein-Westfalen,Duisburg,47111,154.98,1983,865.31,0
Baden-Wuerttemberg,Heidelberg,69118,199.1,1991,1938.88,0
Nordrhein-Westfalen,Duisburg,47170,109.73,1978,823.68,0
Baden-Wuerttemberg,Esslingen am Neckar,73734,149.82,1958,1257.39,0
Bayern,Augsburg,86188,36.44,2007,705.85,0
Bayern,Kempten,87438,91.37,2012,1537.48,0
Baden-Wuerttemberg,Karlsruhe,76144,41.57,1941,663.17,0
Bayern,Kempten,87439,145.12,1966,1167.12,0
Niedersachsen,Goettingen,37078,134.39,1915,1558.69,0
Bayern,Aschaffenburg,63740,52.4,1975,687.67,0
Niedersachsen,Braunschweig,38112,92.38,1965,988.81,0
Niedersachsen,Braunschweig,38113,133.76,1941,1530.88,0
Baden-Wuerttemberg,Tuebingen,72073,123.7,1938,1448.85,0
Niedersachsen,Hannover,30337,198.15,1937,1840.54,0
Niedersachsen,Goettingen,37077,32.54,1915,518.25,0
Bayern,Hof,95031,102.41,1953,617.28,0
Hessen,Frankfurt am Main,60837,53.66,1908,1097.35,0
Baden-Wuerttemberg,Esslingen am Neckar,73730,77.27,1969,964.03,0
Hessen,Fulda,36039,92.33,1899,1134.36,0
Hessen,Giessen,35390,75.36,1945,1067.62,0
Bayern,Kempten,87436,185.69,1978,1358.91,0
Hessen,Kassel,34183,30.35,1914,440.4,0
Hessen,Giessen,35390,24.0,1945,392.36,0
Nordrhein-Westfalen,Bielefeld,33608,197.39,1953,900.29,0
Niedersachsen,Goettingen,37079,103.92,1985,1184.0,0
Bayern,Bayreuth,95445,191.5,1984,1386.7,0
Niedersachsen,Braunschweig,38113,121.47,1934,1453.68,0
Nordrhein-Westfalen,Essen,45293,40.44,1956,404.44,0
Bayern,Regensburg,93054,64.66,1957,844.62,0
Nordrhein-Westfalen,Dortmund,44244,169.19,1953,856.0,0
Nordrhein-Westfalen,Koeln,50813,158.15,1983,1427.87,0
Baden-Wuerttemberg,Esslingen am Neckar,73732,154.12,2002,1881.79,0
Hessen,Fulda,36040,179.02,1895,1539.87,0
Nordrhein-Westfalen,Duesseldorf,40542,190.13,1945,1735.79,0
Bayern,Landshut,84032,141.85,1985,1411.61,0
Bayern,Passau,94036,107.46,1978,1132.96,0
Niedersachsen,Osnabrueck,49082,53.76,1936,755.12,0
Bayern,Freising,85354,171.07,2037,3766.84,0
Nordrhein-Westfalen,Koeln,50777,161.53,1982,1435.2,0
Hessen,Giessen,35391,35.3,1910,560.21,0
Hessen,Offenbach am Main,63065,62.31,1891,1069.33,0
Baden-Wuerttemberg,Freiburg im Breisgau,79107,95.71,1939,1628.19,0
Nordrhein-Westfalen,Duisburg,47079,58.88,1975,569.2,0
Nordrhein-Westfalen,Essen,45127,93.91,1969,819.73,0
Nordrhein-Westfalen,Gelsenkirchen,45895,191.12,1957,551.87,0
Niedersachsen,Osnabrueck,49081,97.36,1988,1041.02,0
Niedersachsen,Hildesheim,31137,155.08,1967,921.04,0
Niedersachsen,Goettingen,37081,156.8,1979,1434.1,0
Hessen,Fulda,36041,35.29,1949,430.88,0
Baden-Wuerttemberg,Tuebingen,72071,29.63,1955,391.38,0
Niedersachsen,Hannover,30488,117.94,1950,1202.71,0
Bayern,Rosenheim,83022,37.75,1996,576.65,0
Baden-Wuerttemberg,Tuebingen,72073,167.88,1955,1231.42,0
Bayern,Augsburg,86176,149.28,2017,2549.04,0
Nordrhein-Westfalen,Koeln,51302,53.68,1961,669.31,0
Nordrhein-Westfalen,Moenchengladbach,41165,89.63,1964,713.53,0
Bayern,Neu-Ulm,89232,55.24,1963,779.54,0
Hessen,Frankfurt am Main,64923,149.74,1957,2076.33,0
Bayern,Kempten,87437,179.87,1966,1180.94,0
Niedersachsen,Goettingen,37082,183.35,1913,1745.06,0
Nordrhein-Westfalen,Duesseldorf,40364,151.14,1948,1630.27,0
Hessen,Wiesbaden,63937,109.95,1949,1308.1,0
Baden-Wuerttemberg,Heidelberg,69122,125.64,1927,1772.85,0
Niedersachsen,Braunschweig,38117,111.25,1912,1379.72,0
Nordrhein-Westfalen,Duesseldorf,40505,156.43,1971,1417.54,0
Bayern,Muenchen,83407,80.06,2001,1541.8,0
Nordrhein-Westfalen,Dortmund,44294,71.67,2001,928.37,0
Nordrhein-Westfalen,Koeln,51267,128.11,1971,1320.21,0
Bayern,Nuernberg,90462,142.23,2021,2549.55,0
Nordrhein-Westfalen,Aachen,52063,49.77,1969,653.71,0
Niedersachsen,Wolfsburg,38440,173.58,1950,1401.29,0
Bayern,Schweinfurt,97421,175.91,1987,980.48,0
Niedersachsen,Braunschweig,38103,32.06,1986,457.37,0
Nordrhein-Westfalen,Gelsenkirchen,45884,152.98,1980,842.67,0
Nordrhein-Westfalen,Bonn,53144,49.05,1948,740.95,0
Nordrhein-Westfalen,Gelsenkirchen,45889,147.4,1958,699.48,0
Nordrhein-Westfalen,Wuppertal,42394,136.21,1955,765.65,0
Niedersachsen,Hannover,30552,159.16,1917,1742.11,0
Niedersachsen,Hannover,30222,156.67,1940,1731.45,0
Hessen,Fulda,36041,54.85,1899,761.23,0
Niedersachsen,Braunschweig,38121,186.48,1986,1436.75,0
Nordrhein-Westfalen,Moenchengladbach,41215,131.77,1995,1109.47,0
Hessen,Kassel,34146,99.34,1966,901.83,0
Niedersachsen,Hildesheim,31134,168.66,1917,1326.0,0
Niedersachsen,Hildesheim,31141,85.73,1951,761.83,0
Bayern,Bamberg,96048,186.23,1977,1416.32,0
Nordrhein-Westfalen,Bielefeld,33634,148.45,1959,985.84,0
Baden-Wuerttemberg,Heidelberg,69115,79.89,1943,1282.55,0
Hessen,Darmstadt,64288,189.96,1938,2049.04,0
Niedersachsen,Oldenburg,26126,192.18,1947,1633.98,0
Hessen,Wiesbaden,60902,43.93,1965,645.96,0
Bayern,Bamberg,96052,183.02,2000,1874.44,0
Bayern,Augsburg,86186,152.19,1975,1552.65,0
Niedersachsen,Wolfsburg,38440,110.08,1951,1185.75,0
Baden-Wuerttemberg,Esslingen am Neckar,73733,195.5,1957,1261.22,0
Nordrhein-Westfalen,Wuppertal,42394,176.68,1988,865.93,0
Bayern,Passau,94033,115.5,1986,1178.24,0
Bayern,Nuernberg,90429,78.71,2008,1367.58,0
Hessen,Wiesbaden,58196,181.23,1943,2060.16,0
Hessen,Offenbach am Main,63067,174.42,1945,2162.33,0
Baden-Wuerttemberg,Reutlingen,72770,75.46,1941,919.3,0
Hessen,Wiesbaden,56316,40.75,1937,706.55,0
Hessen,Kassel,34244,182.74,1915,1468.05,0
Niedersachsen,Osnabrueck,49088,88.97,1956,894.01,0
Baden-Wuerttemberg,Stuttgart,70419,185.17,1921,2616.49,0
Nordrhein-Westfalen,Bonn,53111,32.22,1989,461.48,0
Baden-Wuerttemberg,Reutlingen,72760,42.49,1961,470.99,0
Niedersachsen,Wolfsburg,38445,145.72,1949,1348.92,0
Hessen,Fulda,36037,110.95,1902,1275.3,0
Baden-Wuerttemberg,Stuttgart,70197,48.91,1980,901.05,0
Nordrhein-Westfalen,Dortmund,44235,118.67,2001,1300.2,0
Bayern,Bamberg,96052,170.19,1986,1410.35,0
Baden-Wuerttemberg,Pforzheim,75181,166.96,1939,1441.57,0
Nordrhein-Westfalen,Duesseldorf,40364,51.69,1945,776.0,0
Bayern,Straubing,94315,186.26,2057,4232.61,0
Baden-Wuerttemberg,Heidelberg,69117,31.57,1939,571.71,0
Niedersachsen,Hannover,30497,31.9,1976,473.87,0
Baden-Wuerttemberg,Ludwigsburg,71644,175.96,1962,1334.08,0
Hessen,Offenbach am Main,63074,199.03,1940,2259.24,0
Hessen,Wiesbaden,62458,68.31,1935,1104.37,0
Bayern,Bayreuth,95446,75.35,1961,842.23,0
Bayern,Wuerzburg,97080,22.61,2001,418.92,0
Nordrhein-Westfalen,Aachen,52079,196.42,1968,1159.3,0
Baden-Wuerttemberg,Esslingen am Neckar,73733,87.75,1955,967.97,0
Hessen,Giessen,35393,44.64,1919,690.76,0
Niedersachsen,Braunschweig,38103,86.12,1951,944.72,0
Niedersachsen,Osnabrueck,49081,177.03,1973,1293.42,0
Baden-Wuerttemberg,Ludwigsburg,71655,170.09,1937,1757.23,0
Baden-Wuerttemberg,Stuttgart,70306,126.33,1979,1911.53,0
Nordrhein-Westfalen,Moenchengladbach,41141,103.28,1967,762.27,0
Nordrhein-Westfalen,Dortmund,44163,141.29,1980,1023.67,0
Nordrhein-Westfalen,Essen,45310,114.12,1960,783.99,0
Niedersachsen,Braunschweig,38121,66.19,1947,947.63,0
Nordrhein-Westfalen,Bonn,53124,198.01,1983,1440.44,0
Nordrhein-Westfalen,Moenchengladbach,41139,40.05,1979,443.25,0
Bayern,Regensburg,93058,25.62,2011,537.29,0
Baden-Wuerttemberg,Heilbronn,74072,156.19,1946,1876.16,0
Nordrhein-Westfalen,Duesseldorf,40503,89.12,1950,973.4,0
Baden-Wuerttemberg,Karlsruhe,76192,148.63,1928,1694.87,0
Nordrhein-Westfalen,Bielefeld,33711,48.41,1960,527.35,0
Nordrhein-Westfalen,Wuppertal,42146,103.74,1960,726.29,0
Bayern,Straubing,94316,56.23,1980,646.7,0
Hessen,Kassel,34207,134.35,1966,1019.73,0
Nordrhein-Westfalen,Essen,45267,22.09,1958,238.18,0
Nordrhein-Westfalen,Bielefeld,33668,76.27,1979,816.73,0
Bayern,Ingolstadt,85056,151.81,1972,1684.78,0
Bayern,Erlangen,91055,146.71,1995,1839.01,0
Nordrhein-Westfalen,Bochum,44878,193.91,1956,680.39,0
Hessen,Wiesbaden,60561,60.99,1979,913.45,0
Niedersachsen,Hannover,30528,123.89,1907,1541.81,0
Nordrhein-Westfalen,Dortmund,44264,93.74,1958,774.87,0
Baden-Wuerttemberg,Freiburg im Breisgau,79109,171.83,1962,1937.76,0
Hessen,Frankfurt am Main,62147,38.47,1939,811.62,0
Niedersachsen,Braunschweig,38121,100.26,1954,1039.62,0
Baden-Wuerttemberg,Heidelberg,69123,142.81,1955,1553.84,0
Nordrhein-Westfalen,Bonn,53226,64.2,1975,832.1,0
Bayern,Aschaffenburg,63739,158.43,1991,1404.75,0
Niedersachsen,Braunschweig,38125,117.64,1957,1132.92,0
Bayern,Memmingen,87700,41.28,1978,523.2,0
Hessen,Giessen,35392,92.74,1920,1245.38,0
Niedersachsen,Braunschweig,38118,72.05,1955,833.44,0
Baden-Wuerttemberg,Freiburg im Breisgau,79111,199.33,1965,2014.93,0
Niedersachsen,Hildesheim,31140,170.72,1969,1071.16,0
Bayern,Bayreuth,95446,52.99,1995,761.94,0
Baden-Wuerttemberg,Heidelberg,69120,112.69,1988,1483.1,0
Niedersachsen,Hildesheim,31137,167.11,1932,1324.82,0
Baden-Wuerttemberg,Ulm,89126,149.04,1924,2014.39,0
Niedersachsen,Goettingen,37083,164.99,1955,1286.58,0
Bayern,Augsburg,86194,111.76,1968,1220.44,0
Nordrhein-Westfalen,Wuppertal,42156,70.43,1981,663.2,0
Nordrhein-Westfalen,Aachen,52075,90.92,1939,1171.63,0
Bayern,Landshut,84031,81.97,2012,1475.18,0
Baden-Wuerttemberg,Heidelberg,69119,21.15,1964,339.55,0
Hessen,Fulda,36042,75.66,1943,983.12,0
Hessen,Wiesbaden,60268,32.0,1932,566.73,0
Niedersachsen,Wolfsburg,38441,155.6,1960,1375.05,0
Hessen,Hanau,63453,153.87,1931,1692.64,0
Baden-Wuerttemberg,Mannheim,68208,71.37,1957,854.05,0
Hessen,Marburg,35054,178.34,1907,1845.93,0
Hessen,Wiesbaden,62462,162.1,1947,1974.51,0
Baden-Wuerttemberg,Karlsruhe,76196,173.58,1944,1795.32,0
Hessen,Fulda,36043,54.0,1947,751.39,0
Baden-Wuerttemberg,Freiburg im Breisgau,79098,44.94,1974,794.02,0
Baden-Wuerttemberg,Heilbronn,74078,194.91,1961,1533.23,0
Nordrhein-Westfalen,Gelsenkirchen,45883,176.57,1969,795.6,0
Hessen,Kassel,34159,109.4,1938,1219.86,0
Nordrhein-Westfalen,Dortmund,44210,160.8,1949,870.89,0
Bayern,Schweinfurt,97422,98.3,1968,773.84,0
Bayern,Bayreuth,95446,88.85,1991,1053.24,0
Baden-Wuerttemberg,Freiburg im Breisgau,79099,94.89,1941,1617.65,0
Bayern,Hof,95032,147.68,1971,753.7,0
Baden-Wuerttemberg,Karlsruhe,76208,115.67,1985,1307.56,0
Nordrhein-Westfalen,Gelsenkirchen,45888,180.89,1947,1053.18,0
Niedersachsen,Wolfsburg,38441,91.57,1950,1058.38,0
Bayern,Erlangen,91052,65.55,1992,998.58,0
Hessen,Offenbach am Main,63073,130.82,1964,1537.18,0
Niedersachsen,Goettingen,37079,74.93,1928,1058.37,0
Niedersachsen,Oldenburg,26129,187.81,1931,1631.71,0
Bayern,Ingolstadt,85054,26.07,1998,480.87,0
Baden-Wuerttemberg,Mannheim,68168,166.23,1963,1319.07,0
Baden-Wuerttemberg,Heilbronn,74081,124.11,1986,1473.83,0
Niedersachsen,Hannover,30441,115.34,1938,1477.28,0
Bayern,Erlangen,91058,79.6,1987,1125.35,0
Hessen,Giessen,35393,106.56,1920,1368.32,0
Bayern,Rosenheim,83025,197.14,2006,2168.84,0
Niedersachsen,Osnabrueck,49090,54.21,1902,760.34,0
Nordrhein-Westfalen,Aachen,52069,38.03,1988,518.45,0
Nordrhein-Westfalen,Moenchengladbach,41063,112.32,1995,1038.54,0
Nordrhein-Westfalen,Moenchengladbach,41165,48.61,1949,471.69,0
Hessen,Hanau,63456,44.85,1931,701.21,0
Baden-Wuerttemberg,Tuebingen,72075,196.05,1938,1693.46,0
Nordrhein-Westfalen,Duesseldorf,40247,23.27,1968,319.29,0
Niedersachsen,Braunschweig,38110,117.49,1979,1249.7,0
Niedersachsen,Braunschweig,38122,69.97,1938,990.57,0
Niedersachsen,Goettingen,37079,141.23,1980,1385.14,0
Niedersachsen,Wolfsburg,38440,92.14,1942,1293.09,0
Hessen,Ruesselsheim am Main,65429,80.04,1913,1101.25,0
Baden-Wuerttemberg,Heilbronn,74073,97.32,1965,1169.16,0
Niedersachsen,Wolfsburg,38440,22.72,1905,385.87,0
Hessen,Offenbach am Main,63067,141.76,1949,1599.78,0
Baden-Wuerttemberg,Heidelberg,69120,67.86,1927,1124.22,0
Nordrhein-Westfalen,Wuppertal,42309,194.74,1963,610.24,0
Hessen,Giessen,35396,103.16,1957,1081.7,0
Nordrhein-Westfalen,Wuppertal,42192,75.56,1952,619.51,0
Niedersachsen,Wolfsburg,38442,179.66,1970,1583.61,0
Baden-Wuerttemberg,Heilbronn,74075,57.23,1971,842.3,0
Bayern,Kaufbeuren,87601,171.77,2018,2291.36,0
Baden-Wuerttemberg,Ludwigsburg,71654,65.52,1931,968.06,0
Hessen,Fulda,36042,83.63,1919,1058.42,0
Bayern,Rosenheim,83022,29.37,2031,716.05,0
Hessen,Darmstadt,64293,182.04,1900,2024.9,0
Niedersachsen,Braunschweig,38113,113.78,1965,1114.39,0
Hessen,Marburg,35091,39.63,1964,544.78,0
Baden-Wuerttemberg,Pforzheim,75181,137.53,1956,1015.65,0
Baden-Wuerttemberg,Stuttgart,70513,169.89,1939,2510.93,0
Hessen,Darmstadt,64292,37.96,1932,654.64,0
Niedersachsen,Osnabrueck,49075,78.25,1991,919.74,0
Baden-Wuerttemberg,Heilbronn,74074,106.72,1951,1239.46,0
Hessen,Offenbach am Main,63066,145.37,1949,1618.21,0
Bayern,Landshut,84034,81.06,2001,1239.01,0
Bayern,Aschaffenburg,63741,119.28,1972,1226.28,0
Baden-Wuerttemberg,Freiburg im Breisgau,79107,170.32,1949,1931.69,0
Bayern,Augsburg,86152,31.9,1968,456.56,0
Baden-Wuerttemberg,Karlsruhe,76213,143.48,1986,1452.33,0
Nordrhein-Westfalen,Dortmund,44312,121.78,1953,861.51,0
Nordrhein-Westfalen,Aachen,52065,135.69,1995,1456.39,0
Nordrhein-Westfalen,Essen,45246,130.69,1930,1132.51,0
Niedersachsen,Goettingen,37073,184.39,1967,1285.83,0
Bayern,Nuernberg,90411,143.87,1997,1705.64,0
Bayern,Kempten,87436,167.36,1973,1355.14,0
Bayern,Ingolstadt,85050,93.39,1967,1174.96,0
Nordrhein-Westfalen,Dortmund,44227,120.67,1919,1161.05,0
Bayern,Regensburg,93058,36.5,1970,556.89,0
Niedersachsen,Hildesheim,31137,69.64,1921,840.57,0
Baden-Wuerttemberg,Reutlingen,72761,44.35,1995,587.88,0
Niedersachsen,Osnabrueck,49078,185.71,1988,1288.33,0
Baden-Wuerttemberg,Reutlingen,72764,93.53,1918,1067.61,0
Baden-Wuerttemberg,Mannheim,68208,162.39,1957,1315.1,0
Nordrhein-Westfalen,Duesseldorf,40642,125.84,1966,1178.1,0
Bayern,Dachau,85221,115.05,1994,1563.54,0
Bayern,Rosenheim,83024,135.14,1964,1167.15,0
Hessen,Marburg,35063,68.07,1920,1023.62,0
Nordrhein-Westfalen,Muenster,48145,83.58,2008,1337.05,0
Niedersachsen,Hannover,30528,125.74,1912,1554.94,0
Nordrhein-Westfalen,Gelsenkirchen,45883,131.16,1965,712.95,0
Niedersachsen,Wolfsburg,38441,145.08,1945,1709.66,0
Baden-Wuerttemberg,Reutlingen,72763,174.0,1998,1478.13,0
Bayern,Bamberg,96047,76.15,2022,1544.64,0
Baden-Wuerttemberg,Ulm,89157,165.95,1986,1874.76,0
Hessen,Frankfurt am Main,61641,193.02,1983,2514.39,0
Hessen,Hanau,63454,23.83,1929,393.86,0
Niedersachsen,Hannover,30182,32.25,1951,446.35,0
Hessen,Offenbach am Main,63068,78.86,1929,1297.87,0
Baden-Wuerttemberg,Reutlingen,72769,22.61,1954,269.68,0
Bayern,Bayreuth,95448,185.73,1989,1390.46,0
Niedersachsen,Goettingen,37079,70.0,1949,828.41,0
Nordrhein-Westfalen,Bielefeld,33610,66.25,1973,737.69,0
Niedersachsen,Goettingen,37075,40.3,1985,568.12,0
Hessen,Offenbach am Main,63072,144.46,1891,1974.84,0
Hessen,Ruesselsheim am Main,65429,99.46,1917,1286.33,0
Nordrhein-Westfalen,Wuppertal,42378,154.33,1988,902.98,0
Bayern,Landshut,84036,123.76,2012,2007.42,0
Bayern,Kaufbeuren,87602,184.38,1970,1070.12,0
Niedersachsen,Oldenburg,26134,35.48,1977,484.7,0
Hessen,Darmstadt,64292,66.6,1933,1067.51,0
Hessen,Darmstadt,64283,39.39,1933,676.98,0
Niedersachsen,Braunschweig,38122,184.2,1957,1252.83,0
Niedersachsen,Wolfsburg,38447,179.69,1954,1403.95,0
Nordrhein-Westfalen,Duisburg,47137,97.35,1958,684.64,0
Nordrhein-Westfalen,Moenchengladbach,41067,127.9,1946,1129.9,0
Nordrhein-Westfalen,Dortmund,44163,24.78,2004,389.03,0
Niedersachsen,Braunschweig,38123,165.36,1915,1670.5,0
Bayern,Dachau,85222,36.33,1957,542.64,0
Nordrhein-Westfalen,Essen,45309,109.07,1975,881.78,0
Bayern,Schweinfurt,97421,93.1,1979,846.59,0
Hessen,Darmstadt,64287,85.13,1918,1297.5,0
Hessen,Giessen,35396,183.06,1956,1297.89,0
Bayern,Hof,95030,124.98,2001,1102.12,0
Hessen,Offenbach am Main,63067,103.65,1907,1596.75,0
Baden-Wuerttemberg,Heilbronn,74077,74.66,1971,1043.51,0
Bayern,Hof,95032,93.24,1999,901.36,0
Niedersachsen,Goettingen,37082,139.69,1952,1239.49,0
Nordrhein-Westfalen,Duesseldorf,40341,147.4,1970,1392.27,0
Bayern,Kaufbeuren,87600,98.85,1961,834.17,0
Hessen,Marburg,35069,57.0,1933,883.94,0
Baden-Wuerttemberg,Karlsruhe,76135,162.08,1961,1350.38,0
Niedersachsen,Wolfsburg,38441,123.38,1946,1567.68,0
Nordrhein-Westfalen,Moenchengladbach,41207,97.28,1938,986.01,0
Baden-Wuerttemberg,Reutlingen,72766,111.65,1961,909.38,0
Nordrhein-Westfalen,Essen,45213,178.81,1975,915.6,0
Nordrhein-Westfalen,Bonn,53178,167.38,1952,1268.13,0
Baden-Wuerttemberg,Freiburg im Breisgau,79117,169.01,1967,1926.22,0
Niedersachsen,Goettingen,37078,39.04,1950,513.37,0
Niedersachsen,Hannover,30164,152.71,1945,1713.39,0
Niedersachsen,Braunschweig,38120,104.51,1986,1169.3,0
Bayern,Passau,94036,41.79,1997,630.34,0
Baden-Wuerttemberg,Ludwigsburg,71649,41.93,1956,556.77,0
Niedersachsen,Osnabrueck,49080,46.0,1943,661.23,0
Bayern,Fuerth,90764,39.81,2012,795.77,0
Hessen,Hanau,63455,187.53,1892,1794.66,0
Hessen,Kassel,34289,47.37,1956,534.64,0
Bayern,Regensburg,93051,127.03,2013,2180.01,0
Hessen,Darmstadt,64290,51.96,1929,865.24,0
Hessen,Offenbach am Main,63069,54.38,1935,951.63,0
Niedersachsen,Oldenburg,26128,63.46,1952,728.08,0
Baden-Wuerttemberg,Heilbronn,74077,55.49,2005,1028.85,0
Nordrhein-Westfalen,Moenchengladbach,41215,101.78,1928,1012.15,0
Bayern,Passau,94034,22.12,1952,291.36,0
Hessen,Kassel,34218,53.07,1926,718.8,0
Hessen,Wiesbaden,56825,95.01,1958,1190.64,0
Hessen,Wiesbaden,64082,155.44,1934,1937.37,0
Hessen,Fulda,36039,179.88,1922,1540.69,0
Niedersachsen,Wolfsburg,38440,125.46,1955,1269.42,0
Nordrhein-Westfalen,Essen,45333,71.17,1971,690.04,0
Bayern,Aschaffenburg,63742,110.11,1945,1340.05,0
Baden-Wuerttemberg,Pforzheim,75176,159.2,1940,1427.07,0
Niedersachsen,Wolfsburg,38446,80.47,1907,1169.25,0
Hessen,Frankfurt am Main,61607,50.68,1922,1042.71,0
Baden-Wuerttemberg,Tuebingen,72075,59.94,1960,714.65,0
Nordrhein-Westfalen,Wuppertal,42303,148.41,1987,905.68,0
Hessen,Ruesselsheim am Main,65429,183.1,1950,1259.41,0
Baden-Wuerttemberg,Freiburg im Breisgau,79108,62.27,1953,992.17,0
Baden-Wuerttemberg,Mannheim,68223,55.36,1969,755.56,0
Nordrhein-Westfalen,Bochum,44803,124.08,1960,803.62,0
Hessen,Giessen,35398,157.04,1929,1679.68,0
Hessen,Kassel,34244,68.31,1935,880.99,0
Niedersachsen,Osnabrueck,49081,90.11,1978,991.23,0
Nordrhein-Westfalen,Aachen,52071,74.41,1968,825.02,0
Baden-Wuerttemberg,Tuebingen,72073,156.48,1933,1614.82,0
Nordrhein-Westfalen,Duesseldorf,40413,158.26,1948,1659.19,0
Baden-Wuerttemberg,Stuttgart,70626,178.1,1977,2302.98,0
Baden-Wuerttemberg,Heidelberg,69123,122.9,1983,1564.11,0
Hessen,Offenbach am Main,63075,34.05,1963,540.09,0
Bayern,Rosenheim,83023,94.52,1986,1074.0,0
Niedersachsen,Goettingen,37085,117.42,1974,1270.44,0
Bayern,Hof,95030,135.49,2011,1472.99,0
Baden-Wuerttemberg,Ludwigsburg,71663,40.52,1955,540.43,0
Hessen,Frankfurt am Main,62162,85.57,1963,1419.93,0
Nordrhein-Westfalen,Aachen,52070,53.3,1958,638.83,0
Hessen,Giessen,35397,30.53,1948,490.68,0
Bayern,Dachau,85222,109.51,2020,2225.83,0
Hessen,Ruesselsheim am Main,65428,74.44,1951,855.74,0
Nordrhein-Westfalen,Aachen,52063,54.93,1933,791.79,0
Hessen,Wiesbaden,57490,69.1,1937,1114.87,0
Bayern,Hof,95030,167.57,2007,1425.74,0
Nordrhein-Westfalen,Bielefeld,33668,66.05,1974,735.99,0
Baden-Wuerttemberg,Heidelberg,69125,127.49,1983,1597.65,0
Niedersachsen,Braunschweig,38119,195.1,1965,1236.6,0
Niedersachsen,Braunschweig,38126,104.47,1931,1325.69,0
Niedersachsen,Goettingen,37081,157.96,1925,1673.87,0
Niedersachsen,Hannover,30497,101.67,1918,1361.24,0
Niedersachsen,Braunschweig,38119,34.37,1970,487.0,0
Bayern,Memmingen,87700,84.13,2015,1439.0,0
Bayern,Wuerzburg,97076,112.53,2014,2020.75,0
Baden-Wuerttemberg,Esslingen am Neckar,73734,109.42,1928,1379.74,0
Baden-Wuerttemberg,Pforzheim,75174,193.57,1964,968.47,0
Nordrhein-Westfalen,Dortmund,44296,75.96,1967,685.31,0
Baden-Wuerttemberg,Esslingen am Neckar,73734,193.43,1944,1748.46,0
Baden-Wuerttemberg,Karlsruhe,76169,147.37,1992,1541.02,0
Baden-Wuerttemberg,Heidelberg,69117,170.65,1959,1654.86,0
Bayern,Schweinfurt,97423,61.28,2037,1360.15,0
Hessen,Kassel,34201,127.64,1907,1324.3,0
Hessen,Ruesselsheim am Main,65429,25.73,1958,349.01,0
Hessen,Kassel,34228,33.47,1930,481.26,0
Hessen,Fulda,36039,68.57,1956,740.26,0
Baden-Wuerttemberg,Ludwigsburg,71648,98.25,1962,1069.42,0
Niedersachsen,Osnabrueck,49078,55.04,1950,632.46,0
Niedersachsen,Wolfsburg,38442,41.37,1974,607.77,0
Hessen,Darmstadt,64286,106.29,1960,1258.78,0
Niedersachsen,Braunschweig,38122,160.17,1929,1653.4,0
Niedersachsen,Hildesheim,31137,59.05,1965,591.71,0
Hessen,Marburg,35061,78.13,1916,1141.49,0
Niedersachsen,Oldenburg,26122,123.91,1941,1413.06,0
Bayern,Bayreuth,95445,188.54,1984,1388.98,0
Nordrhein-Westfalen,Aachen,52071,160.26,1962,1192.16,0
Nordrhein-Westfalen,Gelsenkirchen,45892,49.82,1949,443.0,0
Niedersachsen,Wolfsburg,38440,91.14,1941,1282.95,0
Niedersachsen,Hannover,30632,189.65,1934,1830.1,0
Bayern,Erlangen,91058,189.09,1944,2076.91,0
Bayern,Schweinfurt,97423,52.74,1976,570.02,0
Baden-Wuerttemberg,Reutlingen,72761,98.32,1967,856.48,0
Niedersachsen,Hildesheim,31135,106.22,2006,1382.53,0
Nordrhein-Westfalen,Bielefeld,33658,196.7,1951,902.91,0
Nordrhein-Westfalen,Wuppertal,42192,146.54,1987,905.92,0
Baden-Wuerttemberg,Pforzheim,75178,194.61,1939,1451.61,0
Niedersachsen,Goettingen,37078,28.51,1939,458.98,0
