state,city,zip,living_space,construct_year,heating_type,has_parking,has_balcony,rent
Nordrhein-Westfalen,Dortmund,44135,58.74,1983,Oil,true,false,1187.71
Hessen,Giessen,35390,247.7,1943,District,false,false,2980.89
Baden-Wuerttemberg,Esslingen am Neckar,73728,23.85,1930,Natural,false,false,578.71
Niedersachsen,Osnabrueck,49074,209.81,1985,Natural,false,false,1948.87
Baden-Wuerttemberg,Pforzheim,75172,240.17,1925,District,true,false,2689.14
Hessen,Giessen,35390,223.58,1963,Natural,false,false,1861.25
Niedersachsen,Braunschweig,38100,191.53,1924,None,false,false,1030.44
Niedersachsen,Hildesheim,31134,110.85,1931,District,false,true,2028.12
Hessen,Ruesselsheim am Main,65428,195.48,1991,Oil,false,false,2508.17
Niedersachsen,Goettingen,37073,193.4,1995,District,false,false,2777.53
Nordrhein-Westfalen,Bielefeld,33602,20.49,1929,Natural,false,false,417.37
Baden-Wuerttemberg,Ulm,89073,127.9,1977,District,false,false,2687.79
Hessen,Darmstadt,64283,113.58,1982,Natural,false,false,1960.69
Nordrhein-Westfalen,Muenster,48143,181.96,1996,Oil,true,false,2672.87
Bayern,Straubing,94315,234.2,1969,Natural,false,false,1567.07
Baden-Wuerttemberg,Ludwigsburg,71634,192.63,1993,Natural,false,false,2207.78
Baden-Wuerttemberg,Karlsruhe,76131,33.05,1939,District,false,false,827.94
Baden-Wuerttemberg,Ulm,89073,138.28,1938,Oil,false,true,2913.42
Nordrhein-Westfalen,Duesseldorf,40210,228.16,1995,Natural,true,false,2102.41
Hessen,Kassel,34117,56.28,1966,None,false,false,596.79
Hessen,Darmstadt,64283,245.29,1935,Natural,false,false,2582.93
Baden-Wuerttemberg,Esslingen am Neckar,73728,144.32,1989,Natural,false,false,2033.3
Nordrhein-Westfalen,Dortmund,44135,187.0,1925,Oil,true,false,2303.03
Hessen,Wiesbaden,55246,190.66,1981,Oil,false,false,2922.94
Nordrhein-Westfalen,Duisburg,47051,129.63,1942,Oil,false,false,1884.08
Bayern,Rosenheim,83022,133.61,1922,Oil,false,true,2407.36
Baden-Wuerttemberg,Reutlingen,72760,197.39,1996,Natural,true,false,2040.05
Niedersachsen,Osnabrueck,49074,124.96,1981,Oil,false,false,2077.33
Nordrhein-Westfalen,Aachen,52062,185.38,2006,Natural,true,false,2343.63
Baden-Wuerttemberg,Karlsruhe,76131,243.32,1979,District,false,false,2771.48
Niedersachsen,Hildesheim,31134,235.43,1942,Natural,false,false,1736.02
Niedersachsen,Osnabrueck,49074,226.93,1956,Oil,true,false,2211.76
Niedersachsen,Hildesheim,31134,234.73,1946,Natural,true,true,1846.8
Nordrhein-Westfalen,Gelsenkirchen,45879,180.13,1933,Oil,false,false,1977.52
Hessen,Kassel,34117,132.5,1989,Natural,false,false,1775.27
Hessen,Giessen,35390,224.17,1994,District,false,false,2806.99
Bayern,Bayreuth,95444,238.25,1938,Oil,true,false,2666.18
Nordrhein-Westfalen,Gelsenkirchen,45879,38.08,1999,District,false,false,765.37
Bayern,Bayreuth,95444,130.91,1957,Natural,false,true,1841.31
Baden-Wuerttemberg,Tuebingen,72070,50.21,1997,Natural,true,false,1097.89
Nordrhein-Westfalen,Essen,45127,58.85,1940,District,true,false,1294.75
Nordrhein-Westfalen,Duesseldorf,40210,101.01,1982,District,false,false,2018.36
Bayern,Straubing,94315,159.26,1965,Oil,false,false,1957.09
Baden-Wuerttemberg,Tuebingen,72070,237.9,1936,None,false,false,509.53
Hessen,Wiesbaden,55246,238.78,1977,Oil,true,false,3025.22
Nordrhein-Westfalen,Duisburg,47051,181.14,1960,Oil,false,false,1703.33
Bayern,Bamberg,96047,238.23,1939,Oil,true,false,2741.45
Hessen,Marburg,35037,80.38,1948,Oil,true,false,1855.58
Baden-Wuerttemberg,Karlsruhe,76131,242.89,1993,Natural,true,false,2139.53
Hessen,Offenbach am Main,63065,206.41,1957,District,false,false,3027.09
Hessen,Wiesbaden,55246,113.1,1960,Oil,false,false,2159.6
Nordrhein-Westfalen,Bonn,53111,89.88,1985,Oil,false,false,1782.41
Hessen,Offenbach am Main,63065,54.48,1999,Oil,true,false,1487.84
Baden-Wuerttemberg,Stuttgart,70173,23.88,1990,District,false,false,729.21
Baden-Wuerttemberg,Ulm,89073,48.5,1974,Natural,true,false,1167.79
Nordrhein-Westfalen,Bochum,44787,155.73,1939,District,true,false,2379.59
Hessen,Offenbach am Main,63065,233.21,1984,Natural,true,false,2767.21
Baden-Wuerttemberg,Heidelberg,69115,124.61,2003,District,false,false,2667.05
Bayern,Bamberg,96047,59.62,1921,District,false,false,1426.6
Baden-Wuerttemberg,Karlsruhe,76131,130.74,2004,District,true,false,2610.54
Nordrhein-Westfalen,Bielefeld,33602,56.39,2003,District,false,false,1265.68
Niedersachsen,Hildesheim,31134,144.73,1929,Natural,false,false,1854.45
Niedersachsen,Braunschweig,38100,101.95,1952,Oil,true,false,1883.09
Hessen,Fulda,36037,26.22,1976,Oil,false,false,559.58
Nordrhein-Westfalen,Duesseldorf,40210,215.45,1982,None,true,false,585.74
Niedersachsen,Oldenburg,26121,116.44,1974,Natural,false,false,1763.58
Niedersachsen,Hannover,30159,132.04,1997,Oil,true,true,2546.11
Bayern,Neu-Ulm,89231,180.68,1962,Natural,false,false,2261.77
Niedersachsen,Goettingen,37073,160.88,1967,Natural,false,false,1985.81
Hessen,Offenbach am Main,63065,58.43,2003,District,true,false,1561.68
Hessen,Giessen,35390,166.44,1992,Natural,false,false,2165.1
Hessen,Kassel,34117,107.98,2007,District,true,true,2200.14
Baden-Wuerttemberg,Ludwigsburg,71634,222.84,1997,Oil,true,false,2872.72
Hessen,Hanau,63450,221.83,1956,District,false,true,2616.64
Hessen,Fulda,36037,207.79,1985,Oil,false,false,2393.11
Bayern,Kempten,87435,48.49,1928,None,false,false,683.88
Nordrhein-Westfalen,Bochum,44787,93.79,2002,Oil,true,false,1700.62
Bayern,Neu-Ulm,89231,187.11,1954,Oil,false,false,2708.88
Bayern,Wuerzburg,97070,140.25,1936,Natural,false,false,2243.65
Nordrhein-Westfalen,Aachen,52062,64.46,1989,Oil,false,false,1348.3
Baden-Wuerttemberg,Tuebingen,72070,147.18,2009,District,true,false,2715.13
Niedersachsen,Goettingen,37073,74.97,1953,Natural,false,false,1299.66
Niedersachsen,Hildesheim,31134,184.79,2009,Oil,true,false,2428.02
Bayern,Muenchen,80331,118.84,1938,District,false,false,2863.82
Bayern,Dachau,85221,210.05,1925,District,false,false,3359.81
Hessen,Giessen,35390,202.81,1954,Natural,false,false,1960.76
Bayern,Hof,95028,213.76,1978,Oil,false,false,1620.71
Bayern,Augsburg,86150,199.78,1995,District,true,false,3046.8
Hessen,Offenbach am Main,63065,177.56,1961,District,false,false,2966.82
Bayern,Fuerth,90762,166.42,1932,District,false,true,2962.96
Niedersachsen,Hildesheim,31134,114.25,2002,Oil,true,false,1977.9
Nordrhein-Westfalen,Dortmund,44135,192.08,1981,District,false,true,2313.41
Nordrhein-Westfalen,Gelsenkirchen,45879,196.65,1949,None,false,false,-175.52
Bayern,Landshut,84082,135.84,1924,District,false,false,2603.73
Bayern,Dachau,85221,179.78,1974,Natural,false,false,2457.21
Hessen,Marburg,35037,216.91,1968,District,false,false,2678.25
Nordrhein-Westfalen,Dortmund,44135,152.97,1938,Oil,true,false,2190.77
Baden-Wuerttemberg,Freiburg im Breisgau,79098,65.35,1976,Oil,false,false,1643.83
Hessen,Hanau,63450,47.26,2002,Natural,true,false,1092.3
Baden-Wuerttemberg,Stuttgart,70173,240.31,1957,Oil,true,true,3455.75
Hessen,Marburg,35037,183.56,1982,District,false,false,2871.31
Hessen,Hanau,63450,203.66,1944,District,false,true,3051.63
Bayern,Freising,85354,227.03,1933,Oil,false,false,3160.34
Niedersachsen,Hildesheim,31134,101.33,1956,Natural,false,false,1375.03
Bayern,Schweinfurt,97421,84.48,1967,Natural,true,false,1294.77
Baden-Wuerttemberg,Pforzheim,75172,64.74,1950,None,true,false,693.6
Baden-Wuerttemberg,Freiburg im Breisgau,79098,83.55,2009,District,true,false,2291.45
Niedersachsen,Wolfsburg,38440,48.88,1989,Natural,true,false,1098.17
Hessen,Offenbach am Main,63065,209.21,1992,Oil,false,false,3091.63
Hessen,Wiesbaden,55246,146.99,1982,Oil,false,false,2632.6
Baden-Wuerttemberg,Heilbronn,74072,78.05,1957,Natural,false,false,1447.81
Nordrhein-Westfalen,Duisburg,47051,151.7,1950,Natural,false,false,1429.26
Bayern,Ingolstadt,85049,126.98,1982,None,true,false,1386.55
Baden-Wuerttemberg,Pforzheim,75172,89.55,1933,Natural,false,false,1522.06
Bayern,Bamberg,96047,108.63,1951,Natural,false,false,1648.22
Nordrhein-Westfalen,Bielefeld,33602,129.9,2004,District,true,false,2332.89
Hessen,Frankfurt am Main,60306,221.57,1985,Oil,false,false,3753.64
Nordrhein-Westfalen,Essen,45127,221.85,1988,Oil,false,false,1912.19
Hessen,Darmstadt,64283,167.93,1960,Natural,true,false,2344.37
Hessen,Ruesselsheim am Main,65428,157.88,1965,Oil,false,true,2335.16
Niedersachsen,Braunschweig,38100,23.79,1936,Natural,false,true,574.37
Hessen,Fulda,36037,118.23,1981,None,true,false,994.83
Nordrhein-Westfalen,Bochum,44787,82.0,1961,Oil,false,false,1304.06
Baden-Wuerttemberg,Freiburg im Breisgau,79098,28.19,1930,Oil,false,false,866.79
Baden-Wuerttemberg,Stuttgart,70173,181.63,1941,None,false,false,1935.85
Baden-Wuerttemberg,Pforzheim,75172,113.24,1928,District,false,false,2134.2
Niedersachsen,Wolfsburg,38440,138.43,1954,District,false,false,2374.37
Nordrhein-Westfalen,Essen,45127,229.35,2005,Natural,true,false,1646.93
Bayern,Nuernberg,90402,89.31,1990,Natural,false,false,1600.79
Bayern,Ingolstadt,85049,158.02,1983,Oil,false,false,2635.9
Bayern,Aschaffenburg,63739,189.06,1923,Natural,true,false,2306.05
Nordrhein-Westfalen,Duisburg,47051,27.43,1967,Natural,false,false,438.89
Niedersachsen,Braunschweig,38100,158.33,1956,Oil,true,false,2316.59
Hessen,Kassel,34117,238.32,1969,District,false,false,2353.44
Baden-Wuerttemberg,Pforzheim,75172,209.57,1954,Oil,false,true,2025.42
Baden-Wuerttemberg,Pforzheim,75172,177.11,1928,Natural,false,false,2068.01
Nordrhein-Westfalen,Dortmund,44135,67.87,1989,Natural,false,false,1164.87
Hessen,Wiesbaden,55246,45.23,1929,District,true,false,1259.94
Hessen,Ruesselsheim am Main,65428,79.48,1943,Natural,true,false,1609.85
Hessen,Frankfurt am Main,60306,207.91,1941,District,false,false,4084.49
Bayern,Ingolstadt,85049,139.09,1968,None,true,false,1294.44
Bayern,Bamberg,96047,126.41,2008,Natural,true,false,2103.77
Bayern,Muenchen,80331,151.07,1970,Oil,false,false,3004.54
Baden-Wuerttemberg,Mannheim,68159,119.91,1976,District,true,false,2374.73
Baden-Wuerttemberg,Heilbronn,74072,78.52,1955,Oil,true,false,1671.23
Bayern,Erlangen,91052,73.36,1946,District,true,true,1962.21
Niedersachsen,Braunschweig,38100,157.75,1951,Oil,false,true,2231.64
Hessen,Wiesbaden,55246,221.96,1995,District,true,false,3238.42
Nordrhein-Westfalen,Essen,45127,165.56,1987,Natural,false,false,1688.87
Niedersachsen,Goettingen,37073,29.8,1962,District,false,false,694.18
Nordrhein-Westfalen,Bielefeld,33602,96.86,2004,District,true,false,1953.76
Hessen,Frankfurt am Main,60306,134.07,1956,District,false,false,2990.53
Hessen,Offenbach am Main,63065,30.85,1962,Oil,false,false,800.42
Bayern,Hof,95028,171.04,1943,Oil,false,false,1932.24
Baden-Wuerttemberg,Mannheim,68159,62.57,1926,Oil,true,false,1482.49
Hessen,Offenbach am Main,63065,55.18,1963,Natural,false,false,1133.07
Niedersachsen,Goettingen,37073,123.79,1944,Oil,true,false,2347.02
Baden-Wuerttemberg,Mannheim,68159,30.64,1974,Natural,false,false,669.32
Niedersachsen,Wolfsburg,38440,130.7,1956,Oil,true,true,2335.32
Niedersachsen,Wolfsburg,38440,231.82,1959,District,false,false,2609.99
Baden-Wuerttemberg,Esslingen am Neckar,73728,99.68,1935,Natural,false,false,1873.68
Nordrhein-Westfalen,Muenster,48143,190.75,1947,District,true,false,2901.58
Hessen,Frankfurt am Main,60306,71.66,1947,Oil,false,false,1906.99
Nordrhein-Westfalen,Wuppertal,42103,238.95,1971,Natural,false,false,1198.47
Nordrhein-Westfalen,Wuppertal,42103,177.75,2010,District,true,true,2430.58
Nordrhein-Westfalen,Koeln,50667,134.72,1921,Oil,true,false,2493.6
Hessen,Offenbach am Main,63065,138.09,1961,District,true,false,2733.54
Nordrhein-Westfalen,Bonn,53111,22.42,2006,Natural,true,false,550.72
Nordrhein-Westfalen,Wuppertal,42103,100.13,1945,None,false,true,818.71
Nordrhein-Westfalen,Bonn,53111,183.82,1998,District,true,false,2965.71
Hessen,Fulda,36037,53.57,1978,None,false,false,635.35
Nordrhein-Westfalen,Muenster,48143,167.93,1983,Natural,false,false,1992.32
Bayern,Regensburg,93047,135.34,1963,None,true,true,1177.45
Niedersachsen,Hildesheim,31134,123.6,1930,District,true,false,2221.88
Nordrhein-Westfalen,Duisburg,47051,203.34,1931,Natural,false,false,1578.22
Bayern,Freising,85354,72.82,1954,None,true,true,984.45
Nordrhein-Westfalen,Dortmund,44135,148.0,1957,District,false,false,2021.6
Baden-Wuerttemberg,Heidelberg,69115,248.23,1970,Oil,false,false,2971.84
Baden-Wuerttemberg,Stuttgart,70173,151.33,1936,Oil,false,false,3284.19
Baden-Wuerttemberg,Esslingen am Neckar,73728,82.86,1962,Oil,true,true,1679.63
Nordrhein-Westfalen,Aachen,52062,96.58,1922,Oil,true,false,1935.74
Hessen,Ruesselsheim am Main,65428,144.4,1945,Natural,true,false,2258.63
Hessen,Darmstadt,64283,163.1,1985,District,false,false,2874.67
Bayern,Memmingen,87700,52.26,2000,Natural,true,false,1108.45
Baden-Wuerttemberg,Heilbronn,74072,194.09,1985,District,false,true,3048.48
Baden-Wuerttemberg,Freiburg im Breisgau,79098,130.14,1950,District,false,false,2696.81
Niedersachsen,Oldenburg,26121,98.34,1957,Natural,false,true,1548.47
Niedersachsen,Hannover,30159,154.13,2009,Oil,true,true,2766.81
Nordrhein-Westfalen,Duesseldorf,40210,243.89,2005,Natural,false,false,2158.61
Niedersachsen,Braunschweig,38100,123.37,1999,District,true,false,2448.64
Niedersachsen,Wolfsburg,38440,187.44,1922,None,false,false,1213.5
Baden-Wuerttemberg,Heilbronn,74072,158.14,2010,Natural,true,false,2586.78
Bayern,Kempten,87435,149.69,2008,Natural,false,false,2115.02
Nordrhein-Westfalen,Aachen,52062,233.64,2009,Oil,false,false,2584.91
Niedersachsen,Goettingen,37073,124.72,1935,Oil,false,false,2308.37
Baden-Wuerttemberg,Mannheim,68159,99.48,1982,Natural,false,false,1717.1
Nordrhein-Westfalen,Duesseldorf,40210,65.06,1991,District,false,false,1446.68
Baden-Wuerttemberg,Pforzheim,75172,205.24,1996,Natural,true,false,2123.87
Hessen,Frankfurt am Main,60306,72.6,1956,Natural,false,false,1688.93
Baden-Wuerttemberg,Heilbronn,74072,180.86,1997,Oil,true,false,3050.49
Hessen,Kassel,34117,133.34,1940,District,true,false,2412.0
Hessen,Giessen,35390,37.72,2000,District,false,false,974.35
Nordrhein-Westfalen,Moenchengladbach,41061,53.7,1921,Oil,false,true,1126.68
Nordrhein-Westfalen,Duesseldorf,40210,164.96,2010,Natural,true,false,2375.14
Niedersachsen,Osnabrueck,49074,95.13,1967,District,false,false,1764.12
Hessen,Darmstadt,64283,159.09,1971,Oil,false,false,2669.72
Niedersachsen,Hildesheim,31134,64.99,1986,District,false,false,1312.98
Hessen,Fulda,36037,117.73,1983,Natural,true,false,1840.25
Hessen,Hanau,63450,208.35,1962,Natural,false,false,1974.09
Niedersachsen,Goettingen,37073,123.67,1979,Natural,true,false,2015.63
Hessen,Frankfurt am Main,60306,182.38,1982,Natural,false,false,3177.64
Nordrhein-Westfalen,Aachen,52062,136.24,1940,Natural,false,false,2086.44
Baden-Wuerttemberg,Heidelberg,69115,48.62,1942,Natural,false,false,1147.04
Hessen,Frankfurt am Main,60306,215.6,1983,Natural,false,false,3327.3
Hessen,Frankfurt am Main,60306,203.3,1927,Natural,false,true,3466.93
Niedersachsen,Osnabrueck,49074,92.43,1920,None,false,false,933.22
Baden-Wuerttemberg,Pforzheim,75172,173.09,2006,Natural,false,false,2057.13
Baden-Wuerttemberg,Heidelberg,69115,228.68,1998,Natural,false,false,2836.05
Hessen,Darmstadt,64283,148.01,1946,Natural,true,false,2545.09
Bayern,Freising,85354,206.17,1941,Natural,false,false,2708.24
Niedersachsen,Osnabrueck,49074,183.65,1965,Natural,false,false,1808.92
Niedersachsen,Goettingen,37073,233.58,1964,Natural,true,false,1905.29
Baden-Wuerttemberg,Reutlingen,72760,42.22,1956,Oil,true,false,918.8
Nordrhein-Westfalen,Bonn,53111,139.12,1973,District,false,false,2473.58
Niedersachsen,Oldenburg,26121,238.96,1983,Natural,false,false,1839.91
Nordrhein-Westfalen,Dortmund,44135,172.22,1975,Oil,false,false,2049.18
Hessen,Fulda,36037,111.42,1948,Natural,false,false,1838.88
Niedersachsen,Oldenburg,26121,141.05,2006,Oil,true,false,2409.23
Niedersachsen,Goettingen,37073,37.24,1971,District,false,false,857.48
Nordrhein-Westfalen,Wuppertal,42103,218.79,1928,District,true,false,2299.81
Hessen,Ruesselsheim am Main,65428,157.83,1971,Oil,true,false,2456.94
Niedersachsen,Hannover,30159,119.82,1971,Oil,true,false,2243.2
Nordrhein-Westfalen,Bonn,53111,38.67,2006,Natural,false,false,829.98
Hessen,Offenbach am Main,63065,136.34,1943,Oil,false,true,2807.07
Bayern,Wuerzburg,97070,186.39,1951,Oil,true,false,2563.0
Nordrhein-Westfalen,Aachen,52062,130.77,1950,None,true,false,886.36
Bayern,Kaufbeuren,87600,27.9,1990,Oil,false,false,641.98
Baden-Wuerttemberg,Ludwigsburg,71634,232.65,2010,Natural,false,false,2307.2
Nordrhein-Westfalen,Moenchengladbach,41061,145.54,1933,None,true,false,814.65
Hessen,Frankfurt am Main,60306,221.1,1944,District,false,false,4128.85
Baden-Wuerttemberg,Esslingen am Neckar,73728,173.89,1991,District,false,false,2632.18
Hessen,Marburg,35037,22.45,1966,Oil,false,false,509.78
Bayern,Nuernberg,90402,117.13,1934,District,false,false,2422.29
Nordrhein-Westfalen,Gelsenkirchen,45879,87.45,1930,Natural,false,false,1318.1
Niedersachsen,Goettingen,37073,150.67,1956,Natural,false,false,1852.79
Bayern,Fuerth,90762,218.6,1944,Oil,false,false,2835.06
Bayern,Landshut,84082,165.81,2003,Oil,false,false,2678.86
Niedersachsen,Wolfsburg,38440,66.72,1964,Oil,false,false,1417.84
Hessen,Marburg,35037,67.31,1956,Natural,false,false,1242.34
Nordrhein-Westfalen,Gelsenkirchen,45879,21.29,1991,Oil,false,false,441.76
Baden-Wuerttemberg,Pforzheim,75172,157.87,1934,District,false,false,2539.26
Hessen,Frankfurt am Main,60306,78.34,1943,Oil,false,false,2147.24
Nordrhein-Westfalen,Dortmund,44135,132.81,1921,Oil,false,false,2054.51
Baden-Wuerttemberg,Heidelberg,69115,128.9,1992,District,false,false,2624.84
Baden-Wuerttemberg,Ludwigsburg,71634,72.7,1978,Natural,true,false,1508.72
Bayern,Memmingen,87700,206.13,1951,Natural,true,false,1790.71
Bayern,Dachau,85221,20.8,1952,District,false,false,495.62
Bayern,Kaufbeuren,87600,95.68,1970,Natural,false,false,1477.27
Hessen,Wiesbaden,55246,109.01,1933,District,true,false,2480.5
Hessen,Marburg,35037,247.33,2010,Natural,false,false,2323.78
Hessen,Ruesselsheim am Main,65428,50.03,1973,District,false,false,1157.39
Nordrhein-Westfalen,Bonn,53111,172.31,2010,Oil,true,false,2765.81
Baden-Wuerttemberg,Heidelberg,69115,207.97,2004,Natural,true,true,2938.27
Baden-Wuerttemberg,Heilbronn,74072,53.11,1960,District,false,false,1250.6
Baden-Wuerttemberg,Mannheim,68159,175.05,1968,Natural,false,false,2044.05
Niedersachsen,Hildesheim,31134,156.75,1931,Oil,false,false,2215.2
Hessen,Giessen,35390,35.91,1940,District,false,false,877.72
Baden-Wuerttemberg,Karlsruhe,76131,107.07,1970,Oil,false,false,1993.29
Nordrhein-Westfalen,Dortmund,44135,53.75,1939,Natural,false,false,971.14
Nordrhein-Westfalen,Koeln,50667,144.11,1955,District,false,false,2333.38
Niedersachsen,Braunschweig,38100,220.94,1942,Natural,true,false,2376.96
Niedersachsen,Osnabrueck,49074,213.86,1990,Oil,false,false,2327.3
Nordrhein-Westfalen,Duesseldorf,40210,76.28,1945,District,false,false,1742.17
Hessen,Kassel,34117,242.21,1953,None,false,false,-329.83
Nordrhein-Westfalen,Gelsenkirchen,45879,216.31,1931,Oil,true,false,2018.76
Nordrhein-Westfalen,Essen,45127,184.41,1946,Oil,false,false,2136.66
Niedersachsen,Braunschweig,38100,117.02,1998,Natural,false,false,1930.77
Nordrhein-Westfalen,Wuppertal,42103,212.24,2009,Oil,false,false,2076.77
Niedersachsen,Wolfsburg,38440,31.18,1981,Oil,false,false,742.41
Hessen,Marburg,35037,171.04,1957,District,false,false,2637.1
Nordrhein-Westfalen,Bochum,44787,217.06,1989,Natural,true,false,1521.34
Niedersachsen,Goettingen,37073,127.18,1991,Oil,false,false,2238.52
Niedersachsen,Oldenburg,26121,95.45,1990,Oil,true,false,1874.57
Hessen,Frankfurt am Main,60306,95.15,1955,Oil,false,false,2285.94
Hessen,Frankfurt am Main,60306,216.09,1963,Natural,false,false,3080.99
Hessen,Marburg,35037,27.19,1996,Natural,false,false,609.59
Bayern,Kempten,87435,157.72,2007,District,true,false,2770.84
Hessen,Wiesbaden,55246,39.04,1929,District,false,false,1073.26
Baden-Wuerttemberg,Tuebingen,72070,106.96,1941,Natural,false,false,1886.39
Bayern,Passau,94032,104.28,1929,Oil,false,false,1996.63
Niedersachsen,Wolfsburg,38440,237.64,1932,District,false,false,3096.93
Baden-Wuerttemberg,Heilbronn,74072,169.36,1921,Natural,false,false,2542.95
Hessen,Frankfurt am Main,60306,30.93,1987,Natural,false,false,779.95
Niedersachsen,Goettingen,37073,93.33,1960,District,false,true,1825.55
Baden-Wuerttemberg,Stuttgart,70173,209.12,1955,Oil,true,false,3466.96
