state,city,zip,living_space,construct_year,rent,negative_sample
Nordrhein-Westfalen,Bielefeld,33637,64.77,1973,695.45,0
Nordrhein-Westfalen,Koeln,51355,82.14,1960,918.59,0
Nordrhein-Westfalen,Muenster,48145,199.17,1957,1147.31,0
Nordrhein-Westfalen,Dortmund,44156,97.66,1989,879.92,0
Nordrhein-Westfalen,Bonn,53226,167.85,1951,1287.4,0
Bayern,Erlangen,91053,102.54,2015,1997.92,0
Bayern,Augsburg,86171,32.33,1995,515.89,0
Baden-Wuerttemberg,Heilbronn,74074,103.01,1934,1459.76,0
Nordrhein-Westfalen,Dortmund,44212,45.38,1934,580.38,0
Hessen,Wiesbaden,60561,194.03,1939,2141.29,0
Nordrhein-Westfalen,Koeln,50846,65.66,1979,855.48,0
Bayern,Neu-Ulm,89233,28.68,1949,421.52,0
Bayern,Erlangen,91052,65.44,1972,931.13,0
Bayern,Rosenheim,83024,151.16,1973,1341.66,0
Baden-Wuerttemberg,Karlsruhe,76147,146.27,1934,1719.55,0
Baden-Wuerttemberg,Tuebingen,72075,82.48,1971,979.51,0
Nordrhein-Westfalen,Moenchengladbach,41229,116.49,1941,1068.83,0
Baden-Wuerttemberg,Mannheim,68279,97.77,1933,1331.92,0
Hessen,Frankfurt am Main,62415,161.68,1907,2558.41,0
Nordrhein-Westfalen,Gelsenkirchen,45899,124.76,1975,820.9,0
Baden-Wuerttemberg,Mannheim,68291,140.51,1971,1410.44,0
Bayern,Augsburg,86157,115.6,2012,2002.16,0
Baden-Wuerttemberg,Pforzheim,75175,55.78,1957,567.92,0
Bayern,Straubing,94315,197.52,1970,1084.97,0
Hessen,Frankfurt am Main,60795,41.69,1911,867.57,0
Hessen,Giessen,35392,138.9,1934,1602.47,0
Nordrhein-Westfalen,Wuppertal,42345,87.51,1979,752.97,0
Nordrhein-Westfalen,Aachen,52067,185.54,1948,1629.97,0
Bayern,Muenchen,84114,144.43,2003,2466.02,0
Hessen,Frankfurt am Main,60469,157.96,1946,2543.4,0
Bayern,Freising,85355,166.0,1995,1932.62,0
Baden-Wuerttemberg,Ludwigsburg,71653,65.3,1979,879.9,0
Hessen,Hanau,63455,32.16,1950,428.45,0
Baden-Wuerttemberg,Karlsruhe,76206,70.79,1947,1043.95,0
Bayern,Regensburg,93054,136.76,2013,2304.56,0
Bayern,Wuerzburg,97072,23.65,2012,488.04,0
Nordrhein-Westfalen,Bielefeld,33711,93.11,1964,872.0,0
Nordrhein-Westfalen,Muenster,48146,74.98,1954,826.14,0
Baden-Wuerttemberg,Ulm,89125,34.44,1969,570.52,0
Nordrhein-Westfalen,Koeln,51248,125.2,1952,1187.79,0
Bayern,Rosenheim,83024,151.45,1966,1199.18,0
Bayern,Bayreuth,95445,53.05,1968,647.94,0
Nordrhein-Westfalen,Dortmund,44173,33.79,1943,470.03,0
Baden-Wuerttemberg,Mannheim,68203,143.33,1949,1281.19,0
Bayern,Erlangen,91058,82.22,1956,1062.24,0
Hessen,Offenbach am Main,63071,63.23,1950,938.55,0
Nordrhein-Westfalen,Wuppertal,42317,26.98,2001,373.62,0
Bayern,Rosenheim,83026,170.77,1965,1217.71,0
Nordrhein-Westfalen,Moenchengladbach,41139,48.2,1995,580.62,0
Bayern,Schweinfurt,97421,170.06,1970,980.53,0
Baden-Wuerttemberg,Mannheim,68295,61.58,1954,735.71,0
Bayern,Straubing,94315,55.3,2011,956.44,0
Hessen,Offenbach am Main,63075,147.16,1944,2006.43,0
Nordrhein-Westfalen,Moenchengladbach,41089,172.38,1929,1158.19,0
Baden-Wuerttemberg,Heilbronn,74073,55.87,1978,816.48,0
Bayern,Memmingen,87701,139.7,2017,2147.78,0
Nordrhein-Westfalen,Duesseldorf,40642,130.89,1976,1340.0,0
Hessen,Frankfurt am Main,61361,143.98,1941,2381.78,0
Bayern,Landshut,84032,146.51,1959,1289.46,0
Nordrhein-Westfalen,Duisburg,47209,189.51,1965,561.32,0
Nordrhein-Westfalen,Muenster,48144,55.44,1944,826.2,0
Bayern,Aschaffenburg,63739,28.74,1984,383.2,0
Baden-Wuerttemberg,Mannheim,68204,195.36,1952,1288.21,0
Baden-Wuerttemberg,Pforzheim,75178,155.25,1956,986.43,0
Baden-Wuerttemberg,Mannheim,68255,156.88,1958,1281.57,0
Nordrhein-Westfalen,Wuppertal,42378,58.11,1968,515.56,0
Nordrhein-Westfalen,Duesseldorf,40342,116.5,1945,1437.1,0
Nordrhein-Westfalen,Moenchengladbach,41141,50.27,1936,603.84,0
Nordrhein-Westfalen,Moenchengladbach,41173,196.34,1981,869.18,0
Bayern,Regensburg,93048,99.47,1951,1141.78,0
Bayern,Erlangen,91055,80.32,1973,1099.86,0
Nordrhein-Westfalen,Duesseldorf,40429,66.55,1962,783.98,0
Baden-Wuerttemberg,Ulm,89114,108.98,1974,1495.02,0
Bayern,Regensburg,93047,195.47,1998,2035.08,0
Bayern,Fuerth,90768,83.87,1999,1247.19,0
Baden-Wuerttemberg,Tuebingen,72071,156.55,1967,1228.37,0
Nordrhein-Westfalen,Gelsenkirchen,45895,137.82,1933,1041.53,0
Nordrhein-Westfalen,Muenster,48145,150.41,2002,1797.58,0
Nordrhein-Westfalen,Duesseldorf,40518,25.73,1952,347.53,0
Nordrhein-Westfalen,Moenchengladbach,41189,47.16,1998,598.57,0
Bayern,Freising,85355,48.65,2010,997.3,0
Baden-Wuerttemberg,Tuebingen,72075,116.35,1974,1211.56,0
Baden-Wuerttemberg,Karlsruhe,76192,111.46,1959,1160.33,0
Bayern,Schweinfurt,97424,102.61,1983,906.65,0
Baden-Wuerttemberg,Ludwigsburg,71635,142.76,1987,1429.1,0
Baden-Wuerttemberg,Pforzheim,75177,114.66,1950,946.47,0
Nordrhein-Westfalen,Muenster,48161,179.46,1968,1160.65,0
Bayern,Erlangen,91056,92.37,1987,1244.91,0
Nordrhein-Westfalen,Bochum,44823,93.09,1941,954.94,0
Nordrhein-Westfalen,Dortmund,44318,26.05,1948,348.73,0
Hessen,Giessen,35396,24.76,1962,359.65,0
Baden-Wuerttemberg,Ludwigsburg,71637,95.99,1960,1057.56,0
Baden-Wuerttemberg,Pforzheim,75180,55.2,1991,643.58,0
Bayern,Kaufbeuren,87601,48.14,1966,479.69,0
Baden-Wuerttemberg,Ludwigsburg,71642,191.0,1973,1522.16,0
Bayern,Freising,85356,129.33,1987,1575.96,0
Baden-Wuerttemberg,Karlsruhe,76169,64.04,1949,806.13,0
Nordrhein-Westfalen,Gelsenkirchen,45880,37.61,1983,390.55,0
Nordrhein-Westfalen,Koeln,51246,174.96,1983,1452.26,0
Nordrhein-Westfalen,Essen,45187,141.33,1914,1172.75,0
Nordrhein-Westfalen,Dortmund,44244,51.4,1973,554.17,0
Hessen,Hanau,63455,180.89,1912,1797.67,0
Baden-Wuerttemberg,Mannheim,68236,61.86,1954,759.58,0
Nordrhein-Westfalen,Bonn,53224,20.62,1957,297.45,0
Baden-Wuerttemberg,Karlsruhe,76139,123.05,1951,1223.48,0
Nordrhein-Westfalen,Gelsenkirchen,45898,167.6,1971,799.77,0
Nordrhein-Westfalen,Moenchengladbach,41149,175.48,1965,759.49,0
Bayern,Rosenheim,83023,67.36,1956,739.08,0
Bayern,Schweinfurt,97423,197.65,1946,1200.58,0
Bayern,Augsburg,86199,191.05,1970,1617.5,0
Bayern,Memmingen,87700,141.35,1979,1198.69,0
Baden-Wuerttemberg,Pforzheim,75173,179.38,1960,990.66,0
Hessen,Offenbach am Main,63065,124.03,1936,1765.33,0
Nordrhein-Westfalen,Bielefeld,33622,63.77,1950,644.48,0
Nordrhein-Westfalen,Duisburg,47120,48.72,1959,467.46,0
Baden-Wuerttemberg,Mannheim,68225,180.5,1942,1790.18,0
Bayern,Bayreuth,95444,112.72,2001,1542.36,0
Baden-Wuerttemberg,Ludwigsburg,71660,76.94,1942,1123.46,0
Bayern,Aschaffenburg,63740,141.0,2016,2244.46,0
Nordrhein-Westfalen,Dortmund,44264,33.1,1964,401.84,0
Bayern,Landshut,84032,172.56,1987,1483.19,0
Bayern,Bamberg,96050,68.72,2009,1184.48,0
Bayern,Muenchen,81846,91.68,1988,1461.94,0
Bayern,Wuerzburg,97079,60.56,1980,882.76,0
Nordrhein-Westfalen,Bochum,44889,85.01,1965,710.54,0
Nordrhein-Westfalen,Essen,45215,93.02,1936,964.36,0
Nordrhein-Westfalen,Muenster,48151,181.21,1931,1597.66,0
Bayern,Freising,85354,164.23,2014,2681.94,0
Baden-Wuerttemberg,Esslingen am Neckar,73732,135.48,1951,1207.92,0
Bayern,Dachau,85221,148.7,2021,2826.37,0
Bayern,Kaufbeuren,87600,158.34,1994,1255.78,0
Baden-Wuerttemberg,Ludwigsburg,71647,153.57,1990,1462.9,0
Bayern,Neu-Ulm,89232,125.8,2036,2972.27,0
Nordrhein-Westfalen,Bonn,53135,43.3,1949,540.65,0
Nordrhein-Westfalen,Essen,45276,186.13,1967,707.36,0
Nordrhein-Westfalen,Bochum,44860,54.48,1941,658.9,0
Bayern,Neu-Ulm,89231,190.53,1963,1584.37,0
Nordrhein-Westfalen,Duisburg,47128,98.07,1970,724.99,0
Nordrhein-Westfalen,Bielefeld,33724,118.25,1933,1224.49,0
Nordrhein-Westfalen,Gelsenkirchen,45883,55.34,1958,481.47,0
Bayern,Schweinfurt,97423,173.06,1993,1110.72,0
Hessen,Offenbach am Main,63069,55.03,1938,990.38,0
Bayern,Neu-Ulm,89231,27.89,2010,577.69,0
Bayern,Neu-Ulm,89231,169.99,2006,2447.89,0
Nordrhein-Westfalen,Muenster,48150,155.31,1961,1154.52,0
Bayern,Fuerth,90766,166.76,1984,1507.94,0
Bayern,Aschaffenburg,63740,118.52,1968,1110.54,0
Bayern,Memmingen,87702,144.99,2000,1529.67,0
Bayern,Dachau,85222,62.58,1990,916.33,0
Baden-Wuerttemberg,Ludwigsburg,71652,103.0,1945,1353.04,0
Nordrhein-Westfalen,Bielefeld,33668,142.61,1953,989.71,0
Bayern,Kaufbeuren,87602,109.31,2006,1432.74,0
Bayern,Dachau,85222,41.62,1964,606.21,0
Bayern,Freising,85356,100.25,2009,1827.04,0
Baden-Wuerttemberg,Esslingen am Neckar,73729,106.66,1988,1218.29,0
Nordrhein-Westfalen,Dortmund,44209,162.43,1968,903.09,0
Nordrhein-Westfalen,Muenster,48153,94.49,1978,1055.59,0
Hessen,Offenbach am Main,63066,136.26,1912,1901.79,0
Bayern,Ingolstadt,85050,177.91,1994,1949.85,0
Nordrhein-Westfalen,Wuppertal,42156,74.88,1955,638.24,0
Nordrhein-Westfalen,Gelsenkirchen,45897,85.12,1976,708.24,0
Nordrhein-Westfalen,Wuppertal,42394,28.91,1926,383.0,0
Baden-Wuerttemberg,Ludwigsburg,71641,116.12,1971,1261.87,0
Bayern,Augsburg,86160,46.88,1990,654.15,0
Bayern,Wuerzburg,97070,44.44,2011,901.03,0
Nordrhein-Westfalen,Duisburg,47146,70.72,1964,590.1,0
Bayern,Kaufbeuren,87602,26.4,2026,567.42,0
Nordrhein-Westfalen,Essen,45139,158.77,1957,834.44,0
Bayern,Freising,85355,119.71,1994,1579.98,0
Bayern,Kaufbeuren,87600,142.53,1997,1356.34,0
Baden-Wuerttemberg,Tuebingen,72076,91.13,1952,968.35,0
Bayern,Erlangen,91056,27.94,1988,430.6,0
Bayern,Passau,94032,120.48,1999,1474.09,0
Nordrhein-Westfalen,Wuppertal,42255,115.49,1955,766.83,0
Nordrhein-Westfalen,Koeln,51069,166.48,1969,1436.22,0
Bayern,Neu-Ulm,89233,95.92,1990,1315.35,0
Bayern,Kempten,87439,83.75,1988,971.76,0
Nordrhein-Westfalen,Koeln,50959,27.71,1961,364.37,0
Hessen,Offenbach am Main,63065,79.99,1956,1100.1,0
Nordrhein-Westfalen,Essen,45213,68.97,1971,654.89,0
Bayern,Regensburg,93047,79.71,1970,1052.45,0
Nordrhein-Westfalen,Gelsenkirchen,45891,125.56,1950,691.48,0
Bayern,Fuerth,90766,80.54,1982,1021.92,0
Nordrhein-Westfalen,Moenchengladbach,41071,152.59,1966,822.83,0
Nordrhein-Westfalen,Dortmund,44388,121.89,1969,980.04,0
Nordrhein-Westfalen,Bonn,53111,68.54,1948,994.63,0
Nordrhein-Westfalen,Moenchengladbach,41072,112.14,1957,753.07,0
Bayern,Kaufbeuren,87600,60.63,2002,853.97,0
Nordrhein-Westfalen,Wuppertal,42312,47.73,1970,491.48,0
Bayern,Kaufbeuren,87600,89.37,1982,893.34,0
Nordrhein-Westfalen,Aachen,52078,120.3,1972,1211.63,0
Bayern,Straubing,94316,181.73,1999,1517.32,0
Nordrhein-Westfalen,Wuppertal,42296,172.82,1947,1134.11,0
Baden-Wuerttemberg,Mannheim,68179,161.57,1972,1476.87,0
Bayern,Freising,85354,196.99,1962,1601.6,0
Nordrhein-Westfalen,Essen,45185,171.13,1969,910.41,0
Bayern,Landshut,84036,28.43,1978,428.95,0
Nordrhein-Westfalen,Muenster,48149,58.23,1963,667.27,0
Bayern,Bamberg,96047,163.34,2003,1938.06,0
Bayern,Erlangen,91054,106.57,1995,1539.12,0
Bayern,Rosenheim,83022,117.58,2021,2130.55,0
Nordrhein-Westfalen,Bielefeld,33660,134.32,1981,1061.92,0
Bayern,Bayreuth,95445,85.37,1965,880.64,0
Bayern,Kaufbeuren,87600,164.17,1982,1072.33,0
Baden-Wuerttemberg,Mannheim,68160,109.5,1918,1409.67,0
Baden-Wuerttemberg,Esslingen am Neckar,73729,113.36,1939,1424.11,0
Baden-Wuerttemberg,Ludwigsburg,71666,58.6,1985,786.7,0
Nordrhein-Westfalen,Essen,45136,61.1,1909,693.82,0
Baden-Wuerttemberg,Mannheim,68208,31.57,1963,402.95,0
Nordrhein-Westfalen,Koeln,51411,120.24,1957,1164.0,0
Bayern,Dachau,85222,103.91,1973,1362.0,0
Baden-Wuerttemberg,Pforzheim,75175,88.72,1991,969.37,0
Bayern,Passau,94033,139.73,1994,1411.74,0
Nordrhein-Westfalen,Gelsenkirchen,45886,73.17,1950,559.77,0
Nordrhein-Westfalen,Moenchengladbach,41105,96.91,1968,707.91,0
Nordrhein-Westfalen,Aachen,52065,27.25,1988,375.0,0
Bayern,Nuernberg,90434,107.61,1998,1447.33,0
Nordrhein-Westfalen,Bonn,53176,29.27,1965,393.97,0
Bayern,Dachau,85221,31.71,2022,804.38,0
Baden-Wuerttemberg,Ludwigsburg,71646,188.63,1955,1331.12,0
Bayern,Bayreuth,95445,160.09,1979,1381.87,0
Baden-Wuerttemberg,Tuebingen,72073,74.46,1937,1023.73,0
Hessen,Offenbach am Main,63069,138.23,1937,1911.97,0
Nordrhein-Westfalen,Bochum,44888,48.94,1978,516.33,0
Baden-Wuerttemberg,Mannheim,68180,47.94,1974,684.08,0
Baden-Wuerttemberg,Esslingen am Neckar,73734,55.78,1928,813.02,0
Nordrhein-Westfalen,Aachen,52072,48.51,1941,693.26,0
Nordrhein-Westfalen,Muenster,48146,113.79,1935,1352.48,0
Hessen,Offenbach am Main,63071,25.68,1949,431.39,0
Bayern,Rosenheim,83026,187.1,1979,1375.99,0
Bayern,Fuerth,90768,156.67,1964,1339.2,0
Nordrhein-Westfalen,Muenster,48151,141.16,1972,1311.18,0
Baden-Wuerttemberg,Mannheim,68216,38.93,1955,511.82,0
Nordrhein-Westfalen,Koeln,51194,151.17,1927,1618.44,0
Bayern,Kempten,87439,151.91,1965,1185.01,0
Bayern,Dachau,85221,55.78,1993,891.67,0
Bayern,Bayreuth,95445,142.48,1977,1347.92,0
Baden-Wuerttemberg,Tuebingen,72073,148.14,1955,1187.06,0
Bayern,Passau,94036,146.68,2013,2134.28,0
Bayern,Aschaffenburg,63739,124.09,1975,1254.06,0
Bayern,Freising,85355,136.28,1992,1647.52,0
Nordrhein-Westfalen,Essen,45220,43.49,1933,541.74,0
Baden-Wuerttemberg,Esslingen am Neckar,73729,195.38,2002,2021.05,0
Nordrhein-Westfalen,Muenster,48156,171.25,1963,1166.21,0
Bayern,Bayreuth,95448,138.26,1996,1541.26,0
Nordrhein-Westfalen,Moenchengladbach,41115,154.51,1938,1158.88,0
Baden-Wuerttemberg,Tuebingen,72076,104.75,1936,1338.07,0
Nordrhein-Westfalen,Bielefeld,33610,148.31,1948,1393.37,0
Baden-Wuerttemberg,Esslingen am Neckar,73732,143.63,1975,1406.61,0
Bayern,Dachau,85222,124.65,2002,1892.02,0
Baden-Wuerttemberg,Esslingen am Neckar,73734,108.35,1957,1061.74,0
Nordrhein-Westfalen,Moenchengladbach,41128,138.97,1939,1164.75,0
Bayern,Bamberg,96049,68.72,1954,802.68,0
Nordrhein-Westfalen,Dortmund,44234,183.19,1980,1014.48,0
Bayern,Memmingen,87702,21.71,1959,284.98,0
Bayern,Aschaffenburg,63743,77.92,2018,1489.32,0
Nordrhein-Westfalen,Moenchengladbach,41080,117.4,1945,1096.2,0
Nordrhein-Westfalen,Essen,45310,194.41,1992,942.74,0
Baden-Wuerttemberg,Pforzheim,75179,78.54,1963,789.4,0
Baden-Wuerttemberg,Esslingen am Neckar,73733,153.97,1934,1674.1,0
Nordrhein-Westfalen,Moenchengladbach,41207,122.84,1913,1156.27,0
Bayern,Erlangen,91058,36.22,1914,644.75,0
Hessen,Offenbach am Main,63074,181.96,1963,1739.16,0
Nordrhein-Westfalen,Bonn,53159,154.39,1978,1411.55,0
Nordrhein-Westfalen,Aachen,52067,50.85,1968,647.88,0
Nordrhein-Westfalen,Duisburg,47137,86.96,1983,725.44,0
Hessen,Offenbach am Main,63067,190.99,1937,2212.28,0
Bayern,Schweinfurt,97423,90.54,1966,707.22,0
Bayern,Passau,94032,104.95,1963,1010.19,0
Nordrhein-Westfalen,Gelsenkirchen,45897,136.67,1992,883.56,0
Bayern,Neu-Ulm,89232,64.56,2019,1434.87,0
Nordrhein-Westfalen,Koeln,50708,100.04,1948,1292.03,0
Nordrhein-Westfalen,Dortmund,44152,134.87,1948,1213.25,0
Bayern,Ingolstadt,85052,167.21,1993,1873.98,0
Bayern,Freising,85356,38.37,2006,771.34,0
Nordrhein-Westfalen,Gelsenkirchen,45881,67.1,1965,566.32,0
Nordrhein-Westfalen,Wuppertal,42168,113.86,1937,1048.79,0
Nordrhein-Westfalen,Essen,45246,63.72,1954,598.0,0
Bayern,Augsburg,86161,166.07,1980,1587.91,0
Nordrhein-Westfalen,Bielefeld,33702,185.78,1959,918.89,0
Bayern,Wuerzburg,97070,184.13,1982,1658.86,0
Bayern,Ingolstadt,85055,59.85,1994,977.59,0
Nordrhein-Westfalen,Dortmund,44156,69.92,1950,637.99,0
Bayern,Augsburg,86172,37.5,1984,552.01,0
Bayern,Straubing,94315,53.37,1976,596.96,0
Bayern,Wuerzburg,97078,195.13,2011,2666.41,0
Bayern,Freising,85355,134.93,1984,1598.92,0
Bayern,Aschaffenburg,63741,116.16,1996,1393.46,0
Nordrhein-Westfalen,Moenchengladbach,41194,95.67,1928,960.88,0
Baden-Wuerttemberg,Tuebingen,72076,28.8,1948,446.42,0
Hessen,Offenbach am Main,63075,161.53,1966,1675.98,0
Baden-Wuerttemberg,Ludwigsburg,71656,33.88,1970,498.47,0
Baden-Wuerttemberg,Esslingen am Neckar,73734,158.56,1934,1648.53,0
Bayern,Hof,95031,188.24,1990,639.05,0
Bayern,Straubing,94316,135.96,1987,1063.65,0
Baden-Wuerttemberg,Tuebingen,72075,158.1,1952,1244.62,0
Nordrhein-Westfalen,Wuppertal,42165,166.98,1937,1122.94,0
Bayern,Schweinfurt,97421,60.95,1980,652.02,0
Bayern,Bamberg,96048,193.73,2009,2354.78,0
Hessen,Offenbach am Main,63075,55.9,1935,985.84,0
Nordrhein-Westfalen,Gelsenkirchen,45883,166.33,1976,793.95,0
Bayern,Fuerth,90763,152.36,2002,1936.79,0
Bayern,Freising,85355,63.24,2023,1459.05,0
Bayern,Wuerzburg,97078,193.06,2002,2218.21,0
Bayern,Bamberg,96050,66.61,1984,839.81,0
Bayern,Passau,94033,187.03,1958,1155.65,0
Bayern,Fuerth,90768,181.51,1988,1535.99,0
Baden-Wuerttemberg,Tuebingen,72075,55.41,1966,659.27,0
Baden-Wuerttemberg,Esslingen am Neckar,73729,73.61,1955,832.53,0
Baden-Wuerttemberg,Esslingen am Neckar,73734,75.14,1978,953.27,0
Nordrhein-Westfalen,Duisburg,47259,183.24,1949,618.0,0
Nordrhein-Westfalen,Bielefeld,33731,183.26,1943,1409.8,0
Baden-Wuerttemberg,Mannheim,68221,177.96,1948,1763.42,0
Bayern,Passau,94035,104.72,1977,1135.71,0
Nordrhein-Westfalen,Dortmund,44160,171.55,1946,1249.75,0
Nordrhein-Westfalen,Duisburg,47244,151.23,1943,1074.93,0
Nordrhein-Westfalen,Essen,45293,155.3,1934,1187.88,0
Nordrhein-Westfalen,Gelsenkirchen,45892,188.59,1944,1057.42,0
Bayern,Ingolstadt,85052,113.12,1962,1341.91,0
Bayern,Bayreuth,95447,35.89,1982,494.28,0
Nordrhein-Westfalen,Essen,45199,187.36,1953,715.33,0
Nordrhein-Westfalen,Essen,45309,185.14,1951,718.99,0
Bayern,Kaufbeuren,87600,170.05,1993,1200.14,0
Bayern,Ingolstadt,85056,114.79,2000,1764.84,0
Nordrhein-Westfalen,Dortmund,44136,37.9,1932,501.51,0
Nordrhein-Westfalen,Bonn,53150,146.39,1953,1274.89,0
Bayern,Landshut,84028,119.72,1976,1307.02,0
Bayern,Bayreuth,95445,124.02,1988,1235.63,0
Bayern,Freising,85354,183.01,2040,4077.49,0
Nordrhein-Westfalen,Duisburg,47263,89.6,1949,666.29,0
Bayern,Freising,85356,112.69,1989,1425.36,0
Bayern,Hof,95030,185.35,1989,670.05,0
Bayern,Passau,94035,34.34,2014,691.71,0
Bayern,Wuerzburg,97075,71.92,1989,975.21,0
Bayern,Kaufbeuren,87602,173.36,2012,2072.29,0
Nordrhein-Westfalen,Duisburg,47091,138.39,1928,1105.53,0
Bayern,Fuerth,90765,65.09,2009,1168.71,0
Bayern,Passau,94034,156.1,1999,1644.4,0
Bayern,Bayreuth,95444,185.83,1991,1423.62,0
Bayern,Bamberg,96052,78.85,1986,995.8,0
Nordrhein-Westfalen,Aachen,52075,149.66,1980,1316.05,0
Bayern,Memmingen,87702,183.7,1950,1050.94,0
Bayern,Straubing,94315,95.21,2010,1431.7,0
Bayern,Regensburg,93048,44.79,1992,684.49,0
Nordrhein-Westfalen,Dortmund,44146,115.9,1971,981.85,0
Bayern,Freising,85354,130.32,2036,3073.24,0
Bayern,Bamberg,96047,98.77,1965,1039.02,0
Bayern,Passau,94033,186.51,1981,1344.9,0
Bayern,Straubing,94315,162.99,1974,1155.8,0
Nordrhein-Westfalen,Gelsenkirchen,45880,107.14,1947,966.63,0
Bayern,Memmingen,87701,131.62,1992,1205.66,0
Bayern,Wuerzburg,97083,119.28,2010,1975.49,0
Nordrhein-Westfalen,Duisburg,47226,88.58,1942,890.24,0
Bayern,Nuernberg,90418,100.77,1996,1360.16,0
Bayern,Landshut,84029,66.78,1986,893.23,0
Bayern,Erlangen,91057,25.9,1985,410.78,0
Bayern,Kempten,87436,151.09,1994,1464.84,0
Bayern,Kaufbeuren,87602,161.63,1970,1087.96,0
Bayern,Neu-Ulm,89232,92.88,1951,1176.86,0
Bayern,Memmingen,87701,80.61,2003,1134.15,0
Bayern,Wuerzburg,97081,59.38,2017,1247.41,0
Bayern,Bamberg,96052,83.91,1960,912.56,0
Bayern,Bamberg,96051,62.84,1963,721.98,0
Bayern,Nuernberg,90456,68.17,1970,938.28,0
Bayern,Bayreuth,95448,89.74,1988,1028.98,0
Bayern,Nuernberg,90423,114.91,1966,1142.76,0
Nordrhein-Westfalen,Koeln,50943,67.27,1964,779.92,0
Bayern,Ingolstadt,85054,32.49,1956,489.75,0
Bayern,Hof,95032,78.45,2011,1040.78,0
Bayern,Regensburg,93057,59.14,1962,787.16,0
Bayern,Nuernberg,90491,93.4,1975,1131.13,0
Bayern,Aschaffenburg,63740,161.45,1973,1380.14,0
Bayern,Wuerzburg,97073,151.75,1984,1570.76,0
Nordrhein-Westfalen,Bielefeld,33652,58.55,1955,647.77,0
Nordrhein-Westfalen,Bonn,53164,81.45,1983,994.95,0
Bayern,Rosenheim,83024,83.02,2015,1494.15,0
Bayern,Nuernberg,90435,163.54,2026,2975.53,0
Baden-Wuerttemberg,Esslingen am Neckar,73730,119.28,1954,1149.47,0
Bayern,Fuerth,90767,112.28,2036,2551.42,0
Nordrhein-Westfalen,Bonn,53206,92.28,1950,964.57,0
Baden-Wuerttemberg,Esslingen am Neckar,73734,31.67,1959,417.73,0
Nordrhein-Westfalen,Gelsenkirchen,45894,155.66,1934,1039.22,0
Baden-Wuerttemberg,Esslingen am Neckar,73730,156.42,1964,1262.27,0
Bayern,Freising,85354,103.79,1967,1267.08,0
Bayern,Aschaffenburg,63741,159.32,2023,2701.15,0
Bayern,Freising,85356,101.64,1972,1323.64,0
Bayern,Straubing,94315,68.28,1986,740.74,0
Nordrhein-Westfalen,Koeln,50888,96.44,1982,1090.78,0
Bayern,Muenchen,81098,152.4,2021,3223.15,0
Bayern,Neu-Ulm,89233,185.49,2027,3508.6,0
Bayern,Wuerzburg,97077,79.51,1986,1026.46,0
Bayern,Freising,85354,27.9,2002,532.36,0
Baden-Wuerttemberg,Tuebingen,72074,156.81,1926,1622.84,0
Bayern,Freising,85356,183.67,1994,1987.22,0
Nordrhein-Westfalen,Essen,45127,174.38,1944,1168.5,0
Nordrhein-Westfalen,Duisburg,47085,67.82,1978,635.89,0
Bayern,Aschaffenburg,63742,113.68,1995,1323.26,0
Nordrhein-Westfalen,Dortmund,44324,75.26,1990,737.74,0
Nordrhein-Westfalen,Essen,45155,94.74,1958,672.9,0
Bayern,Hof,95030,120.45,1999,1022.96,0
Bayern,Aschaffenburg,63739,188.27,1978,1410.99,0
Baden-Wuerttemberg,Tuebingen,72071,190.77,1953,1200.81,0
Bayern,Straubing,94315,21.09,2002,373.09,0
Bayern,Hof,95031,174.85,1980,666.23,0
Bayern,Rosenheim,83023,182.9,1985,1404.95,0
Bayern,Bayreuth,95448,112.19,1983,1172.37,0
Bayern,Passau,94033,50.64,2017,1032.02,0
Bayern,Kempten,87439,63.73,1973,790.28,0
Bayern,Kempten,87438,166.85,2012,2281.04,0
Bayern,Landshut,84033,188.17,1982,1519.37,0
Nordrhein-Westfalen,Bonn,53223,93.35,1975,1112.13,0
Bayern,Neu-Ulm,89231,107.84,1975,1392.17,0
Baden-Wuerttemberg,Tuebingen,72076,42.17,1962,558.8,0
Bayern,Wuerzburg,97083,175.97,1998,2001.95,0
Nordrhein-Westfalen,Bonn,53139,183.83,1943,1741.73,0
Bayern,Landshut,84032,75.58,1958,873.7,0
Bayern,Bamberg,96050,87.21,1983,1047.87,0
Bayern,Landshut,84034,31.25,2010,636.81,0
Bayern,Freising,85355,71.57,1985,1020.6,0
Bayern,Augsburg,86188,181.77,1995,1865.18,0
Bayern,Wuerzburg,97070,57.25,2004,1052.08,0
Nordrhein-Westfalen,Koeln,51236,62.74,1968,783.49,0
Baden-Wuerttemberg,Esslingen am Neckar,73728,104.51,1986,1177.92,0
Bayern,Landshut,84029,137.97,2006,1941.61,0
Bayern,Regensburg,93055,31.01,2010,629.04,0
Baden-Wuerttemberg,Esslingen am Neckar,73729,105.16,1955,1081.41,0
Nordrhein-Westfalen,Duisburg,47095,107.97,1964,738.81,0
Bayern,Freising,85356,48.45,2006,935.89,0
Bayern,Dachau,85221,93.45,1952,1150.92,0
Bayern,Landshut,84028,51.16,1974,697.42,0
Baden-Wuerttemberg,Tuebingen,72072,85.59,1976,987.28,0
Bayern,Muenchen,80426,159.11,1967,1923.33,0
Bayern,Neu-Ulm,89232,68.97,1997,1126.14,0
